X,Y,streetcrime,offense_code_group,domestic,type,offense_description,district,nonviolent,source,updated,timestamp,ucr_part,reporting_area,month,occurred_on_date,year,street,offense_code,incident_number,day_of_week,desc,shooting
-71.09238463,42.31109466,0,Motor Vehicle Accident Response,0,03831,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,1,Boston,1479765601752,1479637680000,Part Three,316,11,2016/11/20 10:28:00,2016,PARK VIEW ST,03831,I162094985,Sunday,M/V - LEAVING SCENE - PROPERTY DAMAGE,
-71.09071957,42.31531614,0,Medical Assistance,0,03018,SICK/INJURED/MEDICAL - POLICE,B2,1,Boston,1473890400602,1473805440000,Part Three,314,9,2016/09/13 22:24:00,2016,HAROLD ST,03018,I162074872,Tuesday,SICK/INJURED/MEDICAL - POLICE,
-71.09071957,42.31531614,0,Medical Assistance,0,03018,SICK/INJURED/MEDICAL - POLICE,B2,1,Boston,1473890400602,1473805440000,Part Three,314,9,2016/09/13 22:24:00,2016,HAROLD ST,03018,I162074873,Tuesday,SICK/INJURED/MEDICAL - POLICE,
-71.0853039,42.31441222,0,Motor Vehicle Accident Response,0,03831,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,1,Boston,1472335200815,1472232480000,Part Three,315,8,2016/08/26 17:28:00,2016,WABON ST,03831,I162069353,Friday,M/V - LEAVING SCENE - PROPERTY DAMAGE,
-71.0853039,42.31441222,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,B2,1,Boston,1473199200852,1473076080000,Part Three,313,9,2016/09/05 11:48:00,2016,WABON ST,03006,I162072354,Monday,SICK/INJURED/MEDICAL - PERSON,
-71.08461836,42.31096953,0,Motor Vehicle Accident Response,0,03831,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,1,Boston,1473804001806,1473649080000,Part Three,320,9,2016/09/12 02:58:00,2016,CRAWFORD ST,03831,I162074279,Monday,M/V - LEAVING SCENE - PROPERTY DAMAGE,
-71.08461836,42.31096953,0,Assembly or Gathering Violations,0,03304,NOISY PARTY/RADIO-NO ARREST,B2,1,Boston,1479679201663,1479519420000,Part Three,320,11,2016/11/19 01:37:00,2016,CRAWFORD ST,03304,I162094642,Saturday,NOISY PARTY/RADIO-NO ARREST,
-71.09231517,42.31331114,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,B2,1,Boston,1478815201386,1478674140000,Part Two,316,11,2016/11/09 06:49:00,2016,HAROLD ST,00802,I162091745,Wednesday,ASSAULT SIMPLE - BATTERY,
-71.08561179,42.30901919,0,Violations,0,02907,VAL - OPERATING AFTER REV/SUSP.,B2,1,Boston,1472594401003,1472503860000,Part Two,319,8,2016/08/29 20:51:00,2016,MAPLE ST,02907,I162070363,Monday,VAL - OPERATING AFTER REV/SUSP.,
-71.08460242,42.31348708,0,Warrant Arrests,0,03125,WARRANT ARREST,B2,1,Boston,1472767201403,1472671380000,Part Three,315,8,2016/08/31 19:23:00,2016,WAUMBECK ST,03125,I162070966,Wednesday,WARRANT ARREST,
-71.08460242,42.31348708,0,Warrant Arrests,0,03125,WARRANT ARREST,B2,1,Boston,1478296800756,1478202000000,Part Three,315,11,2016/11/03 19:40:00,2016,WAUMBECK ST,03125,I162090228,Thursday,WARRANT ARREST,
-71.08475251,42.31015176,0,Motor Vehicle Accident Response,0,03831,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,1,Boston,1477000801214,1476882000000,Part Three,320,10,2016/10/19 13:00:00,2016,GEORGIA ST,03831,I162085740,Wednesday,M/V - LEAVING SCENE - PROPERTY DAMAGE,
-71.09259194,42.31295412,0,Motor Vehicle Accident Response,0,03801,M/V ACCIDENT - OTHER,B2,1,Boston,1473544801415,1473409500000,Part Three,316,9,2016/09/09 08:25:00,2016,HAROLD ST,03801,I162073404,Friday,M/V ACCIDENT - OTHER,
-71.09214709,42.30987178,0,Motor Vehicle Accident Response,0,03831,M/V - LEAVING SCENE - PROPERTY DAMAGE,,1,Boston,1478901601392,1478797440000,Part Three,,11,2016/11/10 17:04:00,2016,,03831,I162092182,Thursday,M/V - LEAVING SCENE - PROPERTY DAMAGE,
-71.08424352,42.31165937,1,Larceny From Motor Vehicle,0,00614,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,1,Boston,1476828001093,1476673200000,Part One,320,10,2016/10/17 03:00:00,2016,HOWLAND ST,00614,I162084951,Monday,LARCENY THEFT FROM MV - NON-ACCESSORY,
-71.08424352,42.31165937,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,B2,1,Boston,1477605600866,1477517220000,Part Two,320,10,2016/10/26 21:27:00,2016,HOWLAND ST,00802,I162087883,Wednesday,ASSAULT SIMPLE - BATTERY,
-71.08424352,42.31165937,0,Investigate Property,0,03114,INVESTIGATE PROPERTY,B2,1,Boston,1478124001614,1478009220000,Part Three,320,11,2016/11/01 14:07:00,2016,HOWLAND ST,03114,I162089432,Tuesday,INVESTIGATE PROPERTY,
-71.08713118,42.31609551,0,Motor Vehicle Accident Response,0,03803,M/V ACCIDENT - PERSONAL INJURY,B2,1,Boston,1478901601391,1478791440000,Part Three,313,11,2016/11/10 15:24:00,2016,HUMBOLDT AVE,03803,I162092165,Thursday,M/V ACCIDENT - PERSONAL INJURY,
-71.08713118,42.31609551,0,Violations,0,02905,VAL - OPERATING WITHOUT LICENSE,B2,1,Boston,1480716000766,1480595280000,Part Two,313,12,2016/12/01 12:28:00,2016,HUMBOLDT AVE,02905,I162097960,Thursday,VAL - OPERATING WITHOUT LICENSE,
-71.0892305,42.31632131,0,Restraining Order Violations,1,02007,VIOL. OF RESTRAINING ORDER W NO ARREST,B2,0,Boston,1472335200818,1472228640000,Part Two,312,8,2016/08/26 16:24:00,2016,HOLWORTHY ST,02007,I162069339,Friday,VIOL. OF RESTRAINING ORDER W NO ARREST,
-71.0892305,42.31632131,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B2,1,Boston,1472853601280,1472697180000,Part Three,312,9,2016/09/01 02:33:00,2016,HOLWORTHY ST,03301,I162071060,Thursday,VERBAL DISPUTE,
-71.0892305,42.31632131,1,Larceny From Motor Vehicle,0,00614,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,1,Boston,1472940001290,1472838240000,Part One,312,9,2016/09/02 17:44:00,2016,HOLWORTHY ST,00614,I162071610,Friday,LARCENY THEFT FROM MV - NON-ACCESSORY,
-71.0892305,42.31632131,0,Harassment,0,02629,HARASSMENT,B2,0,Boston,1473285600676,1473144060000,Part Two,312,9,2016/09/06 06:41:00,2016,HOLWORTHY ST,02629,I162072532,Tuesday,HARASSMENT,
-71.0892305,42.31632131,0,Harassment,0,02629,HARASSMENT,B2,0,Boston,1473890400597,1473781500000,Part Two,312,9,2016/09/13 15:45:00,2016,HOLWORTHY ST,02629,I162074730,Tuesday,HARASSMENT,
-71.0892305,42.31632131,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B2,1,Boston,1473976800836,1473856920000,Part Three,312,9,2016/09/14 12:42:00,2016,HOLWORTHY ST,03301,I162075105,Wednesday,VERBAL DISPUTE,
-71.0892305,42.31632131,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B2,1,Boston,1474840800681,1474724820000,Part Three,312,9,2016/09/24 13:47:00,2016,HOLWORTHY ST,03301,I162078244,Saturday,VERBAL DISPUTE,
-71.0892305,42.31632131,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,B2,1,Boston,1476568801560,1476447900000,Part Two,312,10,2016/10/14 12:25:00,2016,HOLWORTHY ST,00802,I162084167,Friday,ASSAULT SIMPLE - BATTERY,
-71.0892305,42.31632131,1,Vandalism,0,01402,VANDALISM,B2,1,Boston,1479938400804,1479772800000,Part Two,312,11,2016/11/22 00:00:00,2016,HOLWORTHY ST,01402,I162095656,Tuesday,VANDALISM,
-71.08902773,42.30763876,0,Motor Vehicle Accident Response,0,03830,M/V - LEAVING SCENE - PERSONAL INJURY,,1,Boston,1478037601724,1477891380000,Part Three,,10,2016/10/31 05:23:00,2016,,03830,I162089052,Monday,M/V - LEAVING SCENE - PERSONAL INJURY,
-71.09287584,42.3125963,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B2,1,Boston,1476914401243,1476792660000,Part Three,316,10,2016/10/18 12:11:00,2016,HAROLD ST,03301,I162085373,Tuesday,VERBAL DISPUTE,
-71.09126998,42.31547979,0,Motor Vehicle Accident Response,0,03831,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,1,Boston,1477951201630,1477823100000,Part Three,314,10,2016/10/30 10:25:00,2016,WAUMBECK ST,03831,I162088830,Sunday,M/V - LEAVING SCENE - PROPERTY DAMAGE,
-71.09126998,42.31547979,0,Missing Person Reported,0,03501,MISSING PERSON,B2,1,Boston,1480888801893,1480782060000,Part Three,314,12,2016/12/03 16:21:00,2016,WAUMBECK ST,03501,I162098663,Saturday,MISSING PERSON,
-71.08598534,42.30826483,1,Larceny,0,00619,LARCENY ALL OTHERS,B2,1,Boston,1479420001563,1479324300000,Part One,319,11,2016/11/16 19:25:00,2016,MAPLE CT,00619,I162093933,Wednesday,LARCENY ALL OTHERS,
-71.08488946,42.30919422,1,Auto Theft,0,00724,AUTO THEFT,B2,1,Boston,1472149566241,1471895220000,Part One,319,8,2016/08/22 19:47:00,2016,CHENEY ST,00724,I162068319,Monday,AUTO THEFT,
-71.08488946,42.30919422,0,Missing Person Located,0,03502,MISSING PERSON - LOCATED,B2,1,Boston,1474236001121,1474136160000,Part Three,319,9,2016/09/17 18:16:00,2016,CHENEY ST,03502,I162075935,Saturday,MISSING PERSON - LOCATED,
-71.08488946,42.30919422,0,Search Warrants,0,03130,SEARCH WARRANT,B2,1,Boston,1477000801214,1476881400000,Part Three,320,10,2016/10/19 12:50:00,2016,CHENEY ST,03130,I162085624,Wednesday,SEARCH WARRANT,
-71.08508813,42.31508518,1,Vandalism,0,01402,VANDALISM,B2,1,Boston,1473976800838,1473870480000,Part Two,313,9,2016/09/14 16:28:00,2016,WYOMING ST,01402,I162075103,Wednesday,VANDALISM,
-71.08508813,42.31508518,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B2,1,Boston,1476741601099,1476616500000,Part Three,313,10,2016/10/16 11:15:00,2016,WYOMING ST,03301,I162084749,Sunday,VERBAL DISPUTE,
-71.08508813,42.31508518,1,Robbery,0,00361,ROBBERY - OTHER,B2,0,Boston,1478901601392,1478795520000,Part One,313,11,2016/11/10 16:32:00,2016,WYOMING ST,00361,I162092174,Thursday,ROBBERY - OTHER,
-71.08508813,42.31508518,0,Harassment,0,02629,HARASSMENT,B2,0,Boston,1478901601393,1478798340000,Part Two,313,11,2016/11/10 17:19:00,2016,WYOMING ST,02629,I162092195,Thursday,HARASSMENT,
-71.0869149,42.31637566,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,B2,1,Boston,1479420001565,1479267240000,Part Two,313,11,2016/11/16 03:34:00,2016,HARRISHOF ST,00802,I162093698,Wednesday,ASSAULT SIMPLE - BATTERY,
-71.08720471,42.3075244,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,B2,1,Boston,1475013600920,1474917900000,Part Three,319,9,2016/09/26 19:25:00,2016,NAZING CT,03006,I162078962,Monday,SICK/INJURED/MEDICAL - PERSON,
-71.08720471,42.3075244,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,B2,1,Boston,1478815201388,1478682600000,Part Two,319,11,2016/11/09 09:10:00,2016,NAZING CT,00802,I162091780,Wednesday,ASSAULT SIMPLE - BATTERY,
-71.08555944,42.30838179,0,Fraud,0,01102,FRAUD - FALSE PRETENSE / SCHEME,B2,1,Boston,1472149566234,1471887600000,Part Two,319,8,2016/08/22 17:40:00,2016,SCHUYLER ST,01102,I162068122,Monday,FRAUD - FALSE PRETENSE / SCHEME,
-71.09315991,42.31223855,1,Drug Violation,0,01810,DRUGS - SALE / MANUFACTURING,B2,1,Boston,1476568801556,1476450000000,Part Two,316,10,2016/10/14 13:00:00,2016,HAROLD ST,01810,I162084172,Friday,DRUGS - SALE / MANUFACTURING,
-71.08675201,42.30753621,0,Missing Person Reported,0,03501,MISSING PERSON,B2,1,Boston,1478901601394,1478811360000,Part Three,319,11,2016/11/10 20:56:00,2016,MAPLE ST,03501,I162092252,Thursday,MISSING PERSON,
-71.08675201,42.30753621,0,Investigate Property,0,03114,INVESTIGATE PROPERTY,B2,1,Boston,1479160801101,1479015780000,Part Three,319,11,2016/11/13 05:43:00,2016,MAPLE ST,03114,I162092881,Sunday,INVESTIGATE PROPERTY,
-71.0910892,42.31612964,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B2,1,Boston,1479420001567,1479314940000,Part Three,314,11,2016/11/16 16:49:00,2016,HOLLANDER ST,03301,I162093878,Wednesday,VERBAL DISPUTE,
-71.0926152,42.31462973,0,Medical Assistance,0,03007,SUDDEN DEATH,B2,1,Boston,1476655201025,1476489960000,Part Three,316,10,2016/10/15 00:06:00,2016,ABBOTSFORD ST,03007,I162084357,Saturday,SUDDEN DEATH,
-71.0926152,42.31462973,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,B2,1,Boston,1476828001092,1476680100000,Part Two,316,10,2016/10/17 04:55:00,2016,ABBOTSFORD ST,00802,I162084922,Monday,ASSAULT SIMPLE - BATTERY,
-71.08874073,42.31688133,1,Larceny From Motor Vehicle,0,00615,LARCENY THEFT OF MV PARTS & ACCESSORIES,B2,1,Boston,1472853601275,1472760000000,Part One,312,9,2016/09/01 20:00:00,2016,HARRISHOF ST,00615,I162071362,Thursday,LARCENY THEFT OF MV PARTS & ACCESSORIES,
-71.0918201,42.31564399,0,Other,0,02660,OTHER OFFENSE,B2,0,Boston,1472149583017,1471994820000,Part Two,314,8,2016/08/23 23:27:00,2016,CRAWFORD ST,02660,I162068573,Tuesday,OTHER OFFENSE,
-71.09346028,42.31218783,0,Motor Vehicle Accident Response,0,03831,M/V - LEAVING SCENE - PROPERTY DAMAGE,,1,Boston,1478556001240,1478403960000,Part Three,,11,2016/11/06 03:46:00,2016,,03831,I162090918,Sunday,M/V - LEAVING SCENE - PROPERTY DAMAGE,
-71.08671368,42.31671393,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,B2,1,Boston,1479938400813,1479846360000,Part Three,313,11,2016/11/22 20:26:00,2016,HUMBOLDT AVE,03006,I162095729,Tuesday,SICK/INJURED/MEDICAL - PERSON,
-71.08705012,42.30716141,0,Investigate Property,0,03114,INVESTIGATE PROPERTY,B2,1,Boston,1472149582990,1471969800000,Part Three,319,8,2016/08/23 16:30:00,2016,MAPLE ST,03114,I162068442,Tuesday,INVESTIGATE PROPERTY,
-71.08356697,42.3131338,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,B2,1,Boston,1476655201027,1476522540000,Part Three,321,10,2016/10/15 09:09:00,2016,WARREN ST,03006,I162084424,Saturday,SICK/INJURED/MEDICAL - PERSON,
-71.08356697,42.3131338,0,Missing Person Located,0,03502,MISSING PERSON - LOCATED,B2,1,Boston,1477346401872,1477190520000,Part Three,321,10,2016/10/23 02:42:00,2016,WARREN ST,03502,I162086781,Sunday,MISSING PERSON - LOCATED,
-71.08416777,42.3093638,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,B2,1,Boston,1476309600786,1476215580000,Part Two,320,10,2016/10/11 19:53:00,2016,HARTWELL ST,00802,I162083438,Tuesday,ASSAULT SIMPLE - BATTERY,
-71.08416777,42.3093638,0,Restraining Order Violations,1,02007,VIOL. OF RESTRAINING ORDER W NO ARREST,B2,0,Boston,1478815201388,1478683860000,Part Two,320,11,2016/11/09 09:31:00,2016,HARTWELL ST,02007,I162091773,Wednesday,VIOL. OF RESTRAINING ORDER W NO ARREST,
-71.08342088,42.31193743,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,B2,1,Boston,1477000801216,1476864600000,Part Two,320,10,2016/10/19 08:10:00,2016,BRUNSWICK ST,00802,I162085564,Wednesday,ASSAULT SIMPLE - BATTERY,
-71.0900119,42.31688606,0,Motor Vehicle Accident Response,0,03807,M/V ACCIDENT - OTHER CITY VEHICLE,B2,1,Boston,1472149504933,1471819560000,Part Three,312,8,2016/08/21 22:46:00,2016,HAROLD ST,03807,I162067888,Sunday,M/V ACCIDENT - OTHER CITY VEHICLE,
-71.09174108,42.31596799,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,B2,1,Boston,1476309600786,1476162180000,Part Three,314,10,2016/10/11 05:03:00,2016,CRAWFORD ST,03006,I162083194,Tuesday,SICK/INJURED/MEDICAL - PERSON,
-71.08386431,42.30976163,0,Search Warrants,0,03130,SEARCH WARRANT,B2,1,Boston,1477000801213,1476879780000,Part Three,320,10,2016/10/19 12:23:00,2016,GEORGIA ST,03130,I162085669,Wednesday,SEARCH WARRANT,
-71.08510889,42.3158774,1,Vandalism,0,01402,VANDALISM,B2,1,Boston,1479765601750,1479600000000,Part Two,313,11,2016/11/20 00:00:00,2016,DECKARD ST,01402,I162094977,Sunday,VANDALISM,
-71.09348975,42.31342215,1,Aggravated Assault,0,00423,ASSAULT - AGGRAVATED,B2,0,Boston,1472149593608,1472043780000,Part One,316,8,2016/08/24 13:03:00,2016,HOMESTEAD ST,00423,I162068725,Wednesday,ASSAULT - AGGRAVATED,
-71.09348975,42.31342215,0,Fraud,0,01107,FRAUD - IMPERSONATION,B2,1,Boston,1476396002176,1476294360000,Part Two,316,10,2016/10/12 17:46:00,2016,HOMESTEAD ST,01107,I162083675,Wednesday,FRAUD - IMPERSONATION,
-71.09348975,42.31342215,0,Towed,0,03410,TOWED MOTOR VEHICLE,E13,1,Boston,1478556001243,1478393820000,Part Three,316,11,2016/11/06 00:57:00,2016,HOMESTEAD ST,03410,I162090898,Sunday,TOWED MOTOR VEHICLE,
-71.08372438,42.31407007,0,Warrant Arrests,0,03125,WARRANT ARREST,B2,1,Boston,1480629600740,1480511160000,Part Three,315,11,2016/11/30 13:06:00,2016,WABON ST,03125,I162097685,Wednesday,WARRANT ARREST,
-71.08372438,42.31407007,0,Violations,0,02905,VAL - OPERATING WITHOUT LICENSE,B2,1,Boston,1480629600740,1480512300000,Part Two,315,11,2016/11/30 13:25:00,2016,WABON ST,02905,I162097738,Wednesday,VAL - OPERATING WITHOUT LICENSE,
-71.08314735,42.31250552,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,B2,1,Boston,1474149601073,1474027500000,Part Three,320,9,2016/09/16 12:05:00,2016,WARREN ST,03006,I162075639,Friday,SICK/INJURED/MEDICAL - PERSON,
-71.08314735,42.31250552,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B2,1,Boston,1479333601206,1479198540000,Part Three,321,11,2016/11/15 08:29:00,2016,WARREN ST,03301,I162093412,Tuesday,VERBAL DISPUTE,
-71.08314735,42.31250552,1,Simple Assault,0,00802,ASSAULT SIMPLE - BATTERY,B2,1,Boston,1480024801011,1479900600000,Part Two,321,11,2016/11/23 11:30:00,2016,WARREN ST,00802,I162095886,Wednesday,ASSAULT SIMPLE - BATTERY,
-71.09175536,42.31629691,0,Motor Vehicle Accident Response,0,03805,M/V ACCIDENT - POLICE VEHICLE,B2,1,Boston,1472149583001,1471981320000,Part Three,314,8,2016/08/23 19:42:00,2016,CRAWFORD ST,03805,I162068502,Tuesday,M/V ACCIDENT - POLICE VEHICLE,
-71.09388736,42.31275031,0,Investigate Person,0,03115,INVESTIGATE PERSON,B2,1,Boston,1472149583005,1471948320000,Part Three,316,8,2016/08/23 10:32:00,2016,SEAVER ST,03115,I162068338,Tuesday,INVESTIGATE PERSON,
-71.09388736,42.31275031,1,Larceny From Motor Vehicle,0,00615,LARCENY THEFT OF MV PARTS & ACCESSORIES,B2,1,Boston,1472767201399,1472607420000,Part One,316,8,2016/08/31 01:37:00,2016,SEAVER ST,00615,I162070734,Wednesday,LARCENY THEFT OF MV PARTS & ACCESSORIES,
-71.09388736,42.31275031,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,B2,1,Boston,1478815201389,1478712300000,Part Three,316,11,2016/11/09 17:25:00,2016,SEAVER ST,03006,I162091924,Wednesday,SICK/INJURED/MEDICAL - PERSON,
-71.09388736,42.31275031,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,B2,1,Boston,1479765601753,1479647460000,Part Three,316,11,2016/11/20 13:11:00,2016,SEAVER ST,03006,I162095033,Sunday,SICK/INJURED/MEDICAL - PERSON,
-71.09388736,42.31275031,0,Investigate Property,0,03114,INVESTIGATE PROPERTY,B2,1,Boston,1480284001245,1480153680000,Part Three,316,11,2016/11/26 09:48:00,2016,SEAVER ST,03114,I162096548,Saturday,INVESTIGATE PROPERTY,
-71.09388736,42.31275031,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B2,1,Boston,1480370401321,1480274940000,Part Three,316,11,2016/11/27 19:29:00,2016,SEAVER ST,03301,I162096923,Sunday,VERBAL DISPUTE,
-71.08652152,42.31707229,0,Other,0,02657,VIOLATION - CITY ORDINANCE,,0,Boston,1480975201619,1480854480000,Part Two,,12,2016/12/04 12:28:00,2016,,02657,I162098851,Sunday,VIOLATION - CITY ORDINANCE,
-71.08364852,42.3144796,0,Violations,0,02905,VAL - OPERATING WITHOUT LICENSE,B2,1,Boston,1474236001120,1474123500000,Part Two,313,9,2016/09/17 14:45:00,2016,WARREN ST,02905,I162076030,Saturday,VAL - OPERATING WITHOUT LICENSE,
-71.08308294,42.31125571,0,Motor Vehicle Accident Response,0,03801,M/V ACCIDENT - OTHER,B2,1,Boston,1473199200853,1473081300000,Part Three,321,9,2016/09/05 13:15:00,2016,WARREN ST,03801,I162072368,Monday,M/V ACCIDENT - OTHER,
-71.08297454,42.31217254,0,Violations,0,02907,VAL - OPERATING AFTER REV/SUSP.,B2,1,Boston,1473890400595,1473756720000,Part Two,320,9,2016/09/13 08:52:00,2016,INTERVALE ST,02907,I162074629,Tuesday,VAL - OPERATING AFTER REV/SUSP.,
-71.08297454,42.31217254,0,Violations,0,02907,VAL - OPERATING AFTER REV/SUSP.,B2,1,Boston,1473890400596,1473765660000,Part Two,320,9,2016/09/13 11:21:00,2016,INTERVALE ST,02907,I162074660,Tuesday,VAL - OPERATING AFTER REV/SUSP.,
-71.08297454,42.31217254,0,Violations,0,02906,VAL - OPERATING UNREG/UNINS �CAR,B2,1,Boston,1473890400596,1473767520000,Part Two,320,9,2016/09/13 11:52:00,2016,INTERVALE ST,02906,I162074671,Tuesday,VAL - OPERATING UNREG/UNINS �CAR,
-71.08551704,42.3072423,1,Aggravated Assault,0,00413,ASSAULT - AGGRAVATED - BATTERY,B2,0,Boston,1480716000766,1480599000000,Part One,319,12,2016/12/01 13:30:00,2016,WAYNE ST,00413,I162097972,Thursday,ASSAULT - AGGRAVATED - BATTERY,
-71.08456122,42.30787128,1,Auto Theft,0,00724,AUTO THEFT,B2,1,Boston,1472149504926,1471782000000,Part One,319,8,2016/08/21 12:20:00,2016,SCHUYLER ST,00724,I162067738,Sunday,AUTO THEFT,
-71.0897044,42.31759494,1,Aggravated Assault,0,00413,ASSAULT - AGGRAVATED - BATTERY,B2,0,Boston,1473890400597,1473785220000,Part One,312,9,2016/09/13 16:47:00,2016,HAROLD ST,00413,I162074754,Tuesday,ASSAULT - AGGRAVATED - BATTERY,
-71.09058328,42.31739587,0,Medical Assistance,0,03006,SICK/INJURED/MEDICAL - PERSON,B2,1,Boston,1472149504932,1471817940000,Part Three,312,8,2016/08/21 22:19:00,2016,HARRISHOF ST,03006,I162067883,Sunday,SICK/INJURED/MEDICAL - PERSON,
-71.09058328,42.31739587,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B2,1,Boston,1480456801476,1480368540000,Part Three,312,11,2016/11/28 21:29:00,2016,HARRISHOF ST,03301,I162097244,Monday,VERBAL DISPUTE,
-71.0829899,42.31011153,0,Verbal Disputes,0,03301,VERBAL DISPUTE,B2,1,Boston,1474840800681,1474727280000,Part Three,321,9,2016/09/24 14:28:00,2016,WARREN ST,03301,I162078251,Saturday,VERBAL DISPUTE,
-71.0829899,42.31011153,1,Larceny,0,00613,LARCENY SHOPLIFTING,B2,1,Boston,1477260001648,1477149180000,Part One,320,10,2016/10/22 15:13:00,2016,WARREN ST,00613,I162086624,Saturday,LARCENY SHOPLIFTING,
-71.0829899,42.31011153,0,Violations,0,02906,VAL - OPERATING UNREG/UNINS �CAR,B2,1,Boston,1479333601207,1479207780000,Part Two,321,11,2016/11/15 11:03:00,2016,WARREN ST,02906,I162093456,Tuesday,VAL - OPERATING UNREG/UNINS �CAR,
-71.0829899,42.31011153,1,Larceny,0,00613,LARCENY SHOPLIFTING,B2,1,Boston,1480456801475,1480350960000,Part One,320,11,2016/11/28 16:36:00,2016,WARREN ST,00613,I162097139,Monday,LARCENY SHOPLIFTING,
-71.09391348,42.3143047,0,Motor Vehicle Accident Response,0,03831,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,1,Boston,1473804001799,1473713400000,Part Three,316,9,2016/09/12 20:50:00,2016,WALNUT AVE,03831,I162074554,Monday,M/V - LEAVING SCENE - PROPERTY DAMAGE,
-71.09391348,42.3143047,0,HOME INVASION,1,02010,HOME INVASION,E13,0,Boston,1474322401303,1474166520000,,316,9,2016/09/18 02:42:00,2016,WALNUT AVE,02010,I162076175,Sunday,HOME INVASION,
-71.08911975,42.31788176,1,Auto Theft Recovery,0,00735,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,1,Boston,1472149504924,1471772400000,Other,312,8,2016/08/21 09:40:00,2016,TOWNSEND ST,00735,I162067687,Sunday,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),
-71.08911975,42.31788176,0,Motor Vehicle Accident Response,0,03831,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,1,Boston,1474149601080,1474057500000,Part Three,312,9,2016/09/16 20:25:00,2016,TOWNSEND ST,03831,I162075789,Friday,M/V - LEAVING SCENE - PROPERTY DAMAGE,
-71.08911975,42.31788176,0,Confidence Games,0,01106,FRAUD - CREDIT CARD / ATM FRAUD,B2,1,Boston,1479592801472,1479483300000,Part Two,312,11,2016/11/18 15:35:00,2016,TOWNSEND ST,01106,I162094495,Friday,FRAUD - CREDIT CARD / ATM FRAUD,
